run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,final,instructions,cycles,trace_origin_records,trace_records_read,NL,M,callback_loads,callback_load_misses,P,Ipf,Q,U,L,pf_filled,pf_useless,pf_dropped,l2_sets,l2_ways,line_bytes,capacity_lines,capacity_bytes,occupancy_lines,occupancy_peak,fills_load,fills_rfo,fills_prefetch,fills_writeback,replacements,invalidations,line_lifetimes,line_lifetime_cycles,useful_line_lifetimes,useful_line_lifetime_cycles,prefetch_useful_lifetimes,prefetch_fill_to_first_demand_cycles,pq_occupancy,mshr_occupancy,cohort_enqueued,cohort_timely,cohort_late,cohort_unused,cohort_redundant_cache,cohort_redundant_inflight,cohort_pending,cohort_resident_unused,measurement_unresolved_lifecycles,measurement_unresolved_lifecycles_peak,decoder_dropped_addresses,eligible_l2_callbacks,inference_dropped,inference_macs,inference_nonlinears,inference_service_cycles,nn_admitted,nn_completed,numerical_failures,output_dropped_addresses,peak_input_queue,peak_output_queue,peak_state_entries,state_evictions,input_queue,output_queue,inference_inflight,state_entries,weight_bytes,h,macs_per_cycle,weight_bandwidth_bytes_per_cycle,state_entry_bytes,state_bytes_peak,state_bytes_configured,inference_scratch_bytes,active_event_metadata_bytes,decoded_result_bytes_configured,decoded_result_bytes_peak,input_queue_bytes_configured,output_queue_bytes_configured,input_queue_bytes_peak,output_queue_bytes_peak,eligible_callbacks,l2_capacity_lines,pf_requested,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,pf_issued,decoder_limit_drops,l2_loads,pq_merged_duplicate_proxy,pf_late,completed_decisions,inference_scratch_traffic_bytes,nn_started,peak_decoded_addresses
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9100000.0,21809667.0,25000004,34100258,146897,30195,146897,30195,177003,177003,0,42941,0,43894.0,880.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,30195,0,43894,0,74089,0,70555,72757068443,69675,71877011669,42941,91897006,0,0,177003,42941,0,880,117914,15195,0,73,73,100,0,146897,0,268340912,11564643,0,146897,146897,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,146897.0,4096.0,177003.0,0.0,42941.0,146897.0,30195.0,0.0,177003.0,0.0,146897.0,0.0,0.0,146897.0,98262152,146897,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9200000.0,22052524.0,25000004,34200259,148501,30523,148501,30523,178941,178941,0,43414,0,44378.0,895.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,30523,0,44378,0,74901,0,71367,73563536976,70472,72669780798,43414,92536280,0,0,178941,43414,0,895,119201,15362,0,69,69,100,0,148501,0,271272184,11691054,0,148501,148501,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,148501.0,4096.0,178941.0,0.0,43414.0,148501.0,30523.0,0.0,178941.0,0.0,148501.0,0.0,0.0,148501.0,99335224,148501,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9300000.0,22295401.0,25000004,34300259,150130,30859,150130,30859,180927,180927,0,43887,0,44865.0,910.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,30859,0,44865,0,75724,0,72190,74387007099,71280,73480764318,43887,93546292,0,1,180927,43887,0,910,120528,15533,1,68,69,100,0,150130,0,274253200,11819889,0,150130,150130,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,150130.0,4096.0,180927.0,0.0,43887.0,150130.0,30859.0,0.0,180927.0,0.0,150130.0,0.0,0.0,150130.0,100425448,150130,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9400000.0,22538032.0,25000004,34400257,151733,31184,151733,31184,182875,182875,0,44360,0,45347.0,917.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,31184,0,45347,0,76531,0,72997,75285318610,72080,74373066148,44360,94339145,0,1,182875,44360,0,917,121829,15698,1,70,71,100,0,151733,0,277185200,11946507,0,151733,151733,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,151733.0,4096.0,182875.0,0.0,44360.0,151733.0,31184.0,0.0,182875.0,0.0,151733.0,0.0,0.0,151733.0,101498120,151733,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9500000.0,22782526.0,25000004,34500257,153360,31514,153360,31514,184861,184861,0,44829,0,45826.0,928.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,31514,0,45826,0,77340,0,73806,76167446448,72878,75245456440,44829,95188089,0,0,184861,44829,0,928,123171,15864,0,69,69,100,0,153360,0,280163112,12075246,0,153360,153360,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,153360.0,4096.0,184861.0,0.0,44829.0,153360.0,31514.0,0.0,184861.0,0.0,153360.0,0.0,0.0,153360.0,102587064,153360,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9600000.0,23024055.0,25000004,34600254,154966,31840,154966,31840,186799,186799,0,45303,0,46310.0,943.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,31840,0,46310,0,78150,0,74616,77037775475,73673,76100562424,45303,96003024,0,0,186799,45303,0,943,124458,16031,0,64,64,100,0,154966,0,283097488,12201753,0,154966,154966,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,154966.0,4096.0,186799.0,0.0,45303.0,154966.0,31840.0,0.0,186799.0,0.0,154966.0,0.0,0.0,154966.0,103661416,154966,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9700000.0,23269737.0,25000004,34700258,156599,32181,156599,32181,188777,188777,0,45777,1,46798.0,953.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,32181,0,46798,0,78979,0,75445,77875710990,74492,76928897436,45777,97830081,2,0,188777,45777,1,953,125769,16207,2,68,70,100,0,156599,0,286082888,12330576,0,156599,156599,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,156599.0,4096.0,188777.0,0.0,45777.0,156599.0,32181.0,0.0,188777.0,0.0,156599.0,0.0,1.0,156599.0,104754008,156599,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9800000.0,23514188.0,25000004,34800258,158204,32516,158204,32516,190717,190717,0,46245,1,47284.0,962.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,32516,0,47284,0,79800,0,76266,78730177317,75304,77772660338,46245,98315775,2,0,190717,46245,1,962,127051,16379,2,77,79,100,0,158204,0,289016168,12457086,0,158204,158204,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,158204.0,4096.0,190717.0,0.0,46245.0,158204.0,32516.0,0.0,190717.0,0.0,158204.0,0.0,1.0,158204.0,105827768,158204,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,9900000.0,23756979.0,25000004,34900258,159809,32855,159809,32855,192649,192649,0,46716,1,47770.0,966.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,32855,0,47770,0,80625,0,77091,79611609983,76125,78650274591,46716,98984794,0,0,192649,46716,1,966,128327,16551,0,88,88,100,0,159809,0,291947624,12583392,0,159809,159809,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,159809.0,4096.0,192649.0,0.0,46716.0,159809.0,32855.0,0.0,192649.0,0.0,159809.0,0.0,1.0,159809.0,106901336,159809,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10000000.0,24002704.0,25000004,35000257,161443,33200,161443,33200,194633,194633,0,47185,1,48258.0,987.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,33200,0,48258,0,81458,0,77924,80440426694,76937,79458888706,47185,99749810,0,0,194633,47185,1,987,129645,16729,0,86,86,100,0,161443,0,294935944,12712416,0,161443,161443,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,161443.0,4096.0,194633.0,0.0,47185.0,161443.0,33200.0,0.0,194633.0,0.0,161443.0,0.0,1.0,161443.0,107994712,161443,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10100000.0,24244517.0,25000004,35100256,163051,33528,163051,33528,196571,196571,0,47657,1,48741.0,998.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,33528,0,48741,0,82269,0,78735,81318130198,77737,80326967227,47657,100399761,0,0,196571,47657,1,998,130933,16896,0,86,86,100,0,163051,0,297873424,12839019,0,163051,163051,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,163051.0,4096.0,196571.0,0.0,47657.0,163051.0,33528.0,0.0,196571.0,0.0,163051.0,0.0,1.0,163051.0,109070344,163051,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10200000.0,24486259.0,25000004,35200259,164673,33856,164673,33856,198525,198525,0,48130,1,49222.0,1018.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,33856,0,49222,0,83078,0,79544,82181332408,78526,81170890546,48130,101414340,0,0,198525,48130,1,1018,132238,17064,0,74,74,100,0,164673,0,300836280,12966702,0,164673,164673,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,164673.0,4096.0,198525.0,0.0,48130.0,164673.0,33856.0,0.0,198525.0,0.0,164673.0,0.0,1.0,164673.0,110155320,164673,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10300000.0,24729001.0,25000004,35300259,166279,34181,166279,34181,200457,200457,0,48606,1,49703.0,1036.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,34181,0,49703,0,83884,0,80350,82992187639,79314,81964478733,48606,103281373,0,0,200457,48606,1,1036,133525,17228,0,61,61,100,0,166279,0,303769288,13093056,0,166279,166279,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,166279.0,4096.0,200457.0,0.0,48606.0,166279.0,34181.0,0.0,200457.0,0.0,166279.0,0.0,1.0,166279.0,111229528,166279,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10400000.0,24973705.0,25000004,35400259,167901,34510,167901,34510,202429,202429,0,49079,1,50185.0,1048.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,34510,0,50185,0,84695,0,81161,83868429575,80113,82828881528,49079,104299855,0,0,202429,49079,1,1048,134846,17397,0,58,58,100,0,167901,0,306736248,13221198,0,167901,167901,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,167901.0,4096.0,202429.0,0.0,49079.0,167901.0,34510.0,0.0,202429.0,0.0,167901.0,0.0,1.0,167901.0,112314936,167901,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10500000.0,25215714.0,25000004,35500259,169508,34834,169508,34834,204357,204357,0,49552,1,50661.0,1057.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,34834,0,50661,0,85495,0,81961,84653351704,80904,83604641359,49552,105482489,0,1,204357,49552,1,1057,136136,17558,1,52,53,100,0,169508,0,309669896,13347498,0,169508,169508,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,169508.0,4096.0,204357.0,0.0,49552.0,169508.0,34834.0,0.0,204357.0,0.0,169508.0,0.0,1.0,169508.0,113389688,169508,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10600000.0,25460120.0,25000004,35600259,171112,35158,171112,35158,206275,206275,0,50025,1,51137.0,1064.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,35158,0,51137,0,86295,0,82761,85526249853,81697,84471261607,50025,105960860,0,1,206275,50025,1,1064,137417,17719,1,48,49,100,0,171112,0,312596608,13473399,0,171112,171112,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,171112.0,4096.0,206275.0,0.0,50025.0,171112.0,35158.0,0.0,206275.0,0.0,171112.0,0.0,1.0,171112.0,114462280,171112,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10700000.0,25707179.0,25000004,35700258,172745,35506,172745,35506,208223,208223,0,50491,1,51622.0,1074.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,35506,0,51622,0,87128,0,83594,86402271903,82520,85328687501,50491,106755489,0,0,208223,50491,1,1074,138709,17891,0,57,57,100,0,172745,0,315575168,13601457,0,172745,172745,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,172745.0,4096.0,208223.0,0.0,50491.0,172745.0,35506.0,0.0,208223.0,0.0,172745.0,0.0,1.0,172745.0,115554152,172745,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10800000.0,25947591.0,25000004,35800258,174344,35826,174344,35826,210165,210165,0,50966,1,52103.0,1081.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,35826,0,52103,0,87929,0,84395,87252140639,83314,86171156456,50966,107241053,0,0,210165,50966,1,1081,140006,18055,0,56,56,100,0,174344,0,318499592,13727730,0,174344,174344,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,174344.0,4096.0,210165.0,0.0,50966.0,174344.0,35826.0,0.0,210165.0,0.0,174344.0,0.0,1.0,174344.0,116624120,174344,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,10900000.0,26192746.0,25000004,35900259,175974,36168,175974,36168,212139,212139,0,51434,1,52594.0,1088.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,36168,0,52594,0,88762,0,85228,88172481016,84140,87085623185,51434,108904879,0,0,212139,51434,1,1088,141309,18235,0,72,72,100,0,175974,0,321479424,13856307,0,175974,175974,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,175974.0,4096.0,212139.0,0.0,51434.0,175974.0,36168.0,0.0,212139.0,0.0,175974.0,0.0,1.0,175974.0,117714696,175974,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11000000.0,26433925.0,25000004,36000259,177580,36490,177580,36490,214089,214089,0,51910,1,53079.0,1090.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,36490,0,53079,0,89569,0,86035,88991725964,84945,87903027893,51910,109613688,0,0,214089,51910,1,1090,142609,18400,0,79,79,100,0,177580,0,324416536,13983120,0,177580,177580,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,177580.0,4096.0,214089.0,0.0,51910.0,177580.0,36490.0,0.0,214089.0,0.0,177580.0,0.0,1.0,177580.0,118789336,177580,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11100000.0,26677326.0,25000004,36100258,179207,36823,179207,36823,216059,216059,0,52382,1,53565.0,1102.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,36823,0,53565,0,90388,0,86854,89880642061,85752,88780379414,52382,110729277,0,0,216059,52382,1,1102,143920,18573,0,81,81,100,0,179207,0,327390800,14111451,0,179207,179207,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,179207.0,4096.0,216059.0,0.0,52382.0,179207.0,36823.0,0.0,216059.0,0.0,179207.0,0.0,1.0,179207.0,119877896,179207,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11200000.0,26919794.0,25000004,36200259,180816,37154,180816,37154,218013,218013,0,52855,1,54052.0,1117.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,37154,0,54052,0,91206,0,87672,90718571469,86555,89604853971,52855,111193122,0,0,218013,52855,1,1117,145216,18744,0,80,80,100,0,180816,0,330333480,14238510,0,180816,180816,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,180816.0,4096.0,218013.0,0.0,52855.0,180816.0,37154.0,0.0,218013.0,0.0,180816.0,0.0,1.0,180816.0,120954552,180816,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11300000.0,27165552.0,25000004,36300257,182416,37491,182416,37491,219977,219977,0,53322,1,54544.0,1130.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,37491,0,54544,0,92035,0,88501,91568498509,87371,90442523926,53322,111708435,0,0,219977,53322,1,1130,146509,18923,0,92,92,100,0,182416,0,333264472,14365392,0,182416,182416,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,182416.0,4096.0,219977.0,0.0,53322.0,182416.0,37491.0,0.0,219977.0,0.0,182416.0,0.0,1.0,182416.0,122025688,182416,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11400000.0,27413385.0,25000004,36400259,184044,37833,184044,37833,221961,221961,0,53796,1,55042.0,1144.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,37833,0,55042,0,92875,0,89341,92420454381,88197,91282119813,53796,113224779,0,0,221961,53796,1,1144,147814,19104,0,102,102,114,0,184044,0,336243480,14494128,0,184044,184044,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,184044.0,4096.0,221961.0,0.0,53796.0,184044.0,37833.0,0.0,221961.0,0.0,184044.0,0.0,1.0,184044.0,123115224,184044,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11500000.0,27664862.0,25000004,36500258,185650,38196,185650,38196,223957,223957,0,54273,2,55567.0,1152.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,38196,0,55567,0,93763,0,90229,93301482808,89077,92155216520,54273,114028474,0,0,223957,54273,2,1152,149081,19307,0,142,142,146,0,185650,0,339191080,14622114,0,185650,185650,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,185650.0,4096.0,223957.0,0.0,54273.0,185650.0,38196.0,0.0,223957.0,0.0,185650.0,0.0,2.0,185650.0,124190968,185650,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11600000.0,27933382.0,25000004,36600258,187310,38647,187311,38648,225955,225955,0,54728,6,56103.0,1175.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,38647,0,56103,0,94750,0,91216,94285864645,90041,93117783380,54728,115876860,0,1,225955,54728,6,1175,150304,19542,0,200,200,203,0,187311,0,342224496,14752791,0,187311,187311,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,187311.0,4096.0,225955.0,0.0,54728.0,187311.0,38647.0,0.0,225955.0,0.0,187310.0,0.0,6.0,187311.0,125301960,187311,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11700000.0,28178278.0,25000004,36700258,188922,38991,188922,38991,227895,227895,0,55198,6,56591.0,1197.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,38991,0,56591,0,95582,0,92048,95145064740,90851,93957660117,55198,116313899,0,1,227895,55198,6,1197,151578,19719,1,196,197,208,0,188922,0,345167088,14879589,0,188922,188922,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,188922.0,4096.0,227895.0,0.0,55198.0,188922.0,38991.0,0.0,227895.0,0.0,188922.0,0.0,6.0,188922.0,126379560,188922,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11800000.0,28421502.0,25000004,36800259,190520,39317,190520,39317,229823,229823,0,55672,6,57073.0,1238.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,39317,0,57073,0,96390,0,92856,96010024131,91618,94780451977,55672,116911320,0,0,229823,55672,6,1238,152860,19884,0,163,163,208,0,190520,0,348086768,15005457,0,190520,190520,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,190520.0,4096.0,229823.0,0.0,55672.0,190520.0,39317.0,0.0,229823.0,0.0,190520.0,0.0,6.0,190520.0,127448552,190520,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,11900000.0,28717764.0,25000004,36900256,192334,39995,192334,39995,231623,231623,0,56083,6,57529.0,1292.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,39995,0,57529,0,97524,0,93990,97167442103,92698,95888942351,56083,117871637,2,0,231623,56083,6,1292,154025,20061,2,154,156,208,0,192334,0,351312496,15138429,0,192334,192334,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,192334.0,4096.0,231623.0,0.0,56083.0,192334.0,39995.0,0.0,231623.0,0.0,192334.0,0.0,6.0,192334.0,128652712,192334,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12000000.0,28991658.0,25000004,37000257,194024,40517,194024,40517,233473,233473,0,56526,7,58015.0,1342.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,40517,0,58015,0,98532,0,94998,98154382541,93656,96826835370,56526,118343755,0,1,233473,56526,7,1342,155201,20249,1,147,148,208,0,194024,0,354357176,15266724,0,194024,194024,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,194024.0,4096.0,233473.0,0.0,56526.0,194024.0,40517.0,0.0,233473.0,0.0,194024.0,0.0,7.0,194024.0,129778712,194024,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12100000.0,29247961.0,25000004,37100258,195656,40918,195656,40918,235357,235357,0,56982,7,58489.0,1370.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,40918,0,58489,0,99407,0,95873,98992864698,94503,97636875624,56982,119142039,2,1,235357,56982,7,1370,156445,20413,3,137,140,208,0,195656,0,357319592,15393102,0,195656,195656,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,195656.0,4096.0,235357.0,0.0,56982.0,195656.0,40918.0,0.0,235357.0,0.0,195656.0,0.0,7.0,195656.0,130868408,195656,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12200000.0,29516897.0,25000004,37200258,197342,41369,197342,41369,237259,237259,0,57435,7,58967.0,1400.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,41369,0,58967,0,100336,0,96802,99897864990,95402,98514710705,57435,119810270,0,0,237259,57435,7,1400,157700,20585,0,132,132,208,0,197342,0,360369920,15522531,0,197342,197342,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,197342.0,4096.0,237259.0,0.0,57435.0,197342.0,41369.0,0.0,237259.0,0.0,197342.0,0.0,7.0,197342.0,131993096,197342,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12300000.0,29761140.0,25000004,37300259,198942,41699,198942,41699,239189,239189,0,57906,7,59448.0,1424.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,41699,0,59448,0,101147,0,97613,100715864171,96189,99310534059,57906,120291877,0,0,239189,57906,7,1424,158981,20753,0,118,118,208,0,198942,0,363293160,15648546,0,198942,198942,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,198942.0,4096.0,239189.0,0.0,57906.0,198942.0,41699.0,0.0,239189.0,0.0,198942.0,0.0,7.0,198942.0,133063416,198942,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12400000.0,30010613.0,25000004,37400257,200549,42055,200549,42055,241095,241095,0,58370,7,59923.0,1450.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,42055,0,59923,0,101978,0,98444,101521248685,96994,100092974645,58370,120765518,0,0,241095,58370,7,1450,160246,20919,0,103,103,208,0,200549,0,366221792,15774285,0,200549,200549,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,200549.0,4096.0,241095.0,0.0,58370.0,200549.0,42055.0,0.0,241095.0,0.0,200549.0,0.0,7.0,200549.0,134137640,200549,
historical_frozen_i1m_h8_s7_state0_mac0,frozen,historical,final,8,7,i1m,0,0,25000000,25000000,25000004,snapshot,False,12500000.0,30260456.0,25000004,37500257,202188,42423,202188,42423,243031,243031,0,58837,7,60407.0,1488.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,42423,0,60407,0,102830,0,99294,102434132489,97806,100934208971,58837,121519576,0,0,243031,58837,7,1488,161528,21089,0,82,82,208,0,202188,0,369206928,15902325,0,202188,202188,0.0,0,1,2,33,0.0,0,0,0,33,7632,8,0,0,96,3168,0,1344,56,512,,896,768,56,48,202188.0,4096.0,243031.0,0.0,58837.0,202188.0,42423.0,0.0,243031.0,0.0,202188.0,0.0,7.0,202188.0,135233064,202188,
